,name,review_count,FSA,price_range,take_out,success,Visible_Minority_Population_Pct,South_Asian_Pct,Chinese_Pct,Black_Pct,Filipino_Pct,Latin American_Pct,Arab_Pct,South_East_Asian_Pct,West_Asian_Pct,Korean_Pct,Japanese_Pct,Not_Visible_Minority_Population_Pct,Population,Population_Average_Age,Age:0-19,Age:20-39,Age:40-59,Age:60plus,Median Income,Commute:Drive,Commute:Walk_Bus_Bike,NonImmigrants,Immigrants,House_Owner_Pct,House_Renter_Pct,Median_Monthly_Rent,Median_Monthly_Buy,Restaurant_Density,L4K,L6A,M1B,M1C,M1E,M1G,M1H,M1J,M1K,M1L,M1M,M1N,M1P,M1R,M1S,M1T,M1V,M1W,M1X,M2H,M2J,M2K,M2L,M2M,M2N,M2P,M2R,M3A,M3B,M3C,M3H,M3J,M3K,M3L,M3M,M3N,M4A,M4B,M4C,M4E,M4G,M4H,M4J,M4K,M4L,M4M,M4N,M4P,M4R,M4S,M4T,M4V,M4W,M4X,M4Y,M5A,M5B,M5C,M5E,M5G,M5H,M5J,M5M,M5N,M5P,M5R,M5S,M5T,M5V,M6A,M6B,M6C,M6E,M6G,M6H,M6J,M6K,M6L,M6M,M6N,M6P,M6R,M6S,M8V,M8W,M8X,M8Y,M8Z,M9A,M9B,M9C,M9L,M9M,M9N,M9P,M9R,M9V,M9W,Bakeries,Bars,Breakfast/Brunch,Chinese,Coffee/Tea,Desserts,Japanese,Korean,Mexican,Misc,Non-Visible Minority Foods,South East Asian,Specialty,Vegetarian/Vegan,West Asian,avg_hours_in_week
6920,Hero Certified Burgers,5,M4V,2,1,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.857
6921,Pasta Mondo,4,M4V,1,1,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.714
6922,JJ Bean,7,M4V,2,1,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.429
6923,Scaramouche Restaurant Pasta Bar & Grill,250,M4V,4,0,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.286
6924,Village Chill,5,M4V,2,1,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.143
6925,Harry's Social Kitchen,7,M4V,3,0,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.857
6926,La Stella Restaurant and Bar,5,M4V,2,1,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.143
6927,180 Secondi,35,M4V,2,1,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.929
6928,Carl's Jr,17,M4V,2,1,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.286
6929,Divino,7,M4V,2,1,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.643
6930,Sushi Lovers,8,M4V,1,1,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0
6931,Flor de Sal,31,M4V,3,1,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.214
6932,DAVIDsTEA,4,M4V,2,0,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.429
6933,Terroni,21,M4V,2,1,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.786
6934,Shawarma Q,7,M4V,1,0,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.143
6935,Kibo Summerhill,24,M4V,2,1,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.714
6936,Kiva's Bagel Bar,40,M4V,1,1,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.071
6937,Union Social Eatery,133,M4V,2,1,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10.714
6938,Raiders E-Sports Centre,11,M4V,2,0,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0
6939,The Corner House Restaurant,86,M4V,3,0,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.857
6940,Barnsteiner's,44,M4V,3,1,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.857
6941,John & Sons Oyster House,46,M4V,3,1,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.429
6942,Lettieri,5,M4V,2,0,0,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.571
6943,Daeco Sushi,24,M4V,2,1,1,3505.0,745.0,775.0,370.0,295.0,280.0,140.0,80.0,235.0,170.0,175.0,14440.0,18241.0,44.9,2505.0,5785.0,4605.0,5335.0,69313.0,3445.0,5405.0,12300.0,5050.0,4005.0,5715.0,1391.0,1704.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.429
6944,Aunt Elsie's Carribean Kitchen,13,M1K,1,1,1,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.143
6945,Subiksha Foods,19,M1K,1,1,1,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.143
6946,Royal Congee Chinese Cuisine,16,M1K,2,1,1,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.286
6947,The 6 Burger Bar,21,M1K,1,1,1,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.143
6948,Low Carb Canada,6,M1K,2,0,0,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0
6949,Tasteco Supermarket,4,M1K,1,0,0,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.643
6950,Mama's Boys Burgers,103,M1K,1,1,1,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.714
6951,Penthouse Catering,4,M1K,2,0,0,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0
6952,Zam Zam Tikka and Kabab,20,M1K,2,1,1,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.214
6953,Taste of Greek Cuisine,17,M1K,2,1,1,33850.0,13435.0,2605.0,5795.0,6955.0,740.0,600.0,500.0,515.0,90.0,205.0,14415.0,48434.0,39.9,11215.0,12930.0,14345.0,9920.0,43855.0,10205.0,10565.0,20300.0,26745.0,9140.0,8795.0,975.0,1355.0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.0
